x,i1,i2,o1,o2
19.29,4.11831057074017E-11,3.26581986995242E-11,4.11831057074582E-11,3.26581986995691E-11
19.35,4.26093888167494E-11,3.556528854162E-11,4.26093888168099E-11,3.55652885416705E-11
19.41,4.40181983198592E-11,3.83914009507946E-11,4.40181983199238E-11,3.83914009508509E-11
19.47,4.54357446260918E-11,4.11972690017442E-11,4.54357446261606E-11,4.11972690018066E-11
19.53,4.68489225307669E-11,4.39019152615423E-11,4.68489225308401E-11,4.39019152616108E-11
19.59,4.82686530377852E-11,4.66065615213487E-11,4.82686530378629E-11,4.66065615214237E-11
19.65,4.96315943245262E-11,4.92423769631761E-11,4.96315943246083E-11,4.92423769632576E-11
19.71,5.10360354260911E-11,5.18174593303176E-11,5.10360354261779E-11,5.18174593304058E-11
19.77,5.23924241104991E-11,5.4271075548078E-11,5.23924241105906E-11,5.42710755481727E-11
19.83,5.37466285941307E-11,5.67530338673736E-11,5.3746628594227E-11,5.67530338674752E-11
19.89,5.51139382824464E-11,5.91985523418629E-11,5.51139382825477E-11,5.91985523419717E-11
19.95,5.64331955536056E-11,6.15185557953258E-11,5.64331955537118E-11,6.15185557954415E-11
20.01,5.77524528247689E-11,6.38304615055078E-11,5.77524528248801E-11,6.38304615056307E-11
20.07,5.90651574935966E-11,6.60694875260669E-11,5.90651574937129E-11,6.6069487526197E-11
20.13,6.03582043554086E-11,6.82437316002962E-11,6.035820435553E-11,6.82437316004335E-11
20.19,6.16294092094246E-11,7.03977313163061E-11,6.16294092095512E-11,7.03977313164507E-11
20.25,6.28984298626654E-11,7.24788513426936E-11,6.28984298627973E-11,7.24788513428456E-11
20.31,6.41259507010905E-11,7.45113849093375E-11,6.41259507012276E-11,7.45113849094968E-11
20.37,6.53469189371803E-11,7.65034297595305E-11,6.53469189373227E-11,7.65034297596971E-11
20.43,6.65700713740552E-11,7.84630836365655E-11,6.65700713742029E-11,7.84630836367397E-11
20.49,6.77517239961145E-11,8.03336623373927E-11,6.77517239962675E-11,8.03336623375741E-11
20.55,6.89115346103787E-11,8.21597034501228E-11,6.8911534610537E-11,8.21597034503116E-11
20.61,7.00888188308886E-11,8.39290603598163E-11,7.00888188310523E-11,8.39290603600124E-11
20.67,7.12180506342427E-11,8.56822217829377E-11,7.12180506344118E-11,8.56822217831411E-11
20.73,7.23494666383823E-11,8.74029922329014E-11,7.23494666385568E-11,8.74029922331122E-11
20.79,7.34459354300464E-11,8.90306386350096E-11,7.34459354302262E-11,8.90306386352276E-11
20.85,7.4538035820156E-11,9.06299429356064E-11,7.45380358203412E-11,9.06299429358316E-11
20.91,7.55711627892098E-11,9.21604164182264E-11,7.55711627894001E-11,9.21604164184585E-11
20.97,7.66064739590492E-11,9.36342056978089E-11,7.66064739592448E-11,9.3634205698048E-11
21.03,7.76396009281143E-11,9.50958483624656E-11,7.76396009283152E-11,9.50958483627117E-11
21.09,7.86290438815837E-11,9.65291489256102E-11,7.86290438817898E-11,9.65291489258632E-11
21.15,7.96163026342786E-11,9.78814720558372E-11,7.96163026344899E-11,9.7881472056097E-11
21.21,8.05926403830788E-11,9.92216485711379E-11,8.05926403832954E-11,9.92216485714045E-11
21.27,8.15252941162832E-11,1.00488945396813E-10,8.15252941165047E-11,1.00488945397086E-10
21.33,8.24623162510533E-11,1.0168741140451E-10,8.246231625128E-11,1.01687411404789E-10
21.39,8.33491017678872E-11,1.02877779668925E-10,8.33491017681188E-11,1.02877779669211E-10
21.45,8.42271504816065E-11,1.04007414858655E-10,8.4227150481843E-11,1.04007414858947E-10
21.51,8.51008307937714E-11,1.05100610203577E-10,8.51008307940128E-11,1.05100610203875E-10
21.57,8.59395638934606E-11,1.06189756676865E-10,8.59395638937068E-11,1.06189756677169E-10
21.63,8.67804811939354E-11,1.07246512176991E-10,8.67804811941865E-11,1.07246512177302E-10
21.69,8.75842670811542E-11,1.0820609475761E-10,8.75842670814099E-11,1.08206094757926E-10
21.75,8.83662109605772E-11,1.0912923749342E-10,8.83662109608375E-11,1.09129237493741E-10
21.81,8.9111023426744E-11,1.09983549411246E-10,8.91110234270087E-11,1.09983549411573E-10
21.87,8.98689410975972E-11,1.10894545532139E-10,8.98689410978664E-11,1.10894545532471E-10
21.93,9.06115693629951E-11,1.11777199551515E-10,9.06115693632688E-11,1.11777199551853E-10
21.99,9.13148820143562E-11,1.12542436293147E-10,9.13148820146341E-11,1.12542436293489E-10
22.05,9.19788790516803E-11,1.1324289108844E-10,9.19788790519623E-11,1.13242891088787E-10
22.11,9.26712706991516E-11,1.13967639113624E-10,9.26712706994378E-11,1.13967639113976E-10
22.17,9.33265309333658E-11,1.1467619165223E-10,9.33265309336561E-11,1.14676191652587E-10
22.23,9.39533965574432E-11,1.15295669014616E-10,9.39533965577374E-11,1.15295669014977E-10
22.29,9.45911831854267E-11,1.15919195248658E-10,9.4591183185725E-11,1.15919195249024E-10
22.35,9.51918384001528E-11,1.16502232766241E-10,9.51918384004549E-11,1.16502232766611E-10
22.41,9.57422569969402E-11,1.17004292850894E-10,9.57422569972457E-11,1.17004292851268E-10
22.47,9.63167018023143E-11,1.17554939395319E-10,9.63167018026235E-11,1.17554939395696E-10
22.53,9.68627519975509E-11,1.18012461891872E-10,9.68627519978636E-11,1.18012461892253E-10
22.59,9.74044337912321E-11,1.18506424233256E-10,9.74044337915484E-11,1.18506424233641E-10
22.65,9.79177209747757E-11,1.18923458013355E-10,9.79177209750953E-11,1.18923458013743E-10
22.71,9.83764031388195E-11,1.19259514360523E-10,9.83764031391421E-11,1.19259514360914E-10
22.77,9.88744009169105E-11,1.19664401525694E-10,9.88744009172364E-11,1.19664401526089E-10
22.83,9.92828464630184E-11,1.19947822541463E-10,9.9282846463347E-11,1.1994782254186E-10
22.89,9.97327918239539E-11,1.20227194685591E-10,9.97327918242854E-11,1.2022719468599E-10
22.95,1.0014123737007E-10,1.20522762316311E-10,1.00141237370404E-10,1.20522762316714E-10
23.01,1.00543130313849E-10,1.20725205899156E-10,1.00543130314186E-10,1.20725205899561E-10
23.07,1.00947207458412E-10,1.20984333685064E-10,1.00947207458752E-10,1.20984333685471E-10
23.13,1.01303232185815E-10,1.211422396798E-10,1.01303232186157E-10,1.21142239680209E-10
23.19,1.01654888511661E-10,1.21324438904423E-10,1.01654888512005E-10,1.21324438904834E-10
23.25,1.01962860821906E-10,1.21429709567755E-10,1.01962860822252E-10,1.21429709568168E-10
23.31,1.02283938336835E-10,1.21579517819209E-10,1.02283938337184E-10,1.21579517819623E-10
23.37,1.02591910647086E-10,1.21696935097488E-10,1.02591910647437E-10,1.21696935097904E-10
23.43,1.02854014740956E-10,1.21725277199534E-10,1.02854014741309E-10,1.21725277199952E-10
23.49,1.03113934634049E-10,1.21802205761349E-10,1.03113934634403E-10,1.21802205761767E-10
23.55,1.0334764411778E-10,1.21830547863399E-10,1.03347644118136E-10,1.21830547863819E-10
23.61,1.03570432597614E-10,1.21862938837099E-10,1.03570432597972E-10,1.2186293883752E-10
23.67,1.0378448427433E-10,1.21806254634563E-10,1.03784484274689E-10,1.21806254634985E-10
23.73,1.03952667734662E-10,1.21773863661911E-10,1.03952667735023E-10,1.21773863662333E-10
23.79,1.04131772198897E-10,1.21737423817612E-10,1.04131772199259E-10,1.21737423818035E-10
23.85,1.04297771458454E-10,1.21688837358374E-10,1.04297771458816E-10,1.21688837358797E-10
23.91,1.04417902501628E-10,1.21603811054311E-10,1.04417902501991E-10,1.21603811054735E-10
23.97,1.04572980757288E-10,1.21474247162129E-10,1.04572980757652E-10,1.21474247162553E-10
24.03,1.04688743398904E-10,1.21336585526653E-10,1.04688743399269E-10,1.21336585527076E-10
24.09,1.04769558828037E-10,1.21174630661291E-10,1.04769558828403E-10,1.21174630661714E-10
24.15,1.0483726905249E-10,1.21093653228875E-10,1.04837269052856E-10,1.21093653229299E-10
24.21,1.04942110690208E-10,1.20955991593396E-10,1.04942110690575E-10,1.20955991593819E-10
24.27,1.04963952698277E-10,1.20725205910028E-10,1.04963952698644E-10,1.2072520591045E-10
24.33,1.04985794706348E-10,1.20498469098306E-10,1.04985794706715E-10,1.20498469098728E-10
24.39,1.04966136899593E-10,1.2027578115823E-10,1.04966136899961E-10,1.20275781158651E-10
24.45,1.04946479092839E-10,1.19988311271793E-10,1.04946479093206E-10,1.19988311272213E-10
24.51,1.04920268683745E-10,1.19708939128649E-10,1.04920268684112E-10,1.19708939129067E-10
24.57,1.04852558459824E-10,1.19437664728797E-10,1.04852558460191E-10,1.19437664729215E-10
24.63,1.04782664035124E-10,1.19154243714001E-10,1.0478266403549E-10,1.19154243714417E-10
24.69,1.04710585409644E-10,1.18903213672383E-10,1.0471058541001E-10,1.18903213672798E-10
24.75,1.04599191170118E-10,1.18599548299345E-10,1.04599191170483E-10,1.18599548299759E-10
24.81,1.04479060127471E-10,1.18279687439715E-10,1.04479060127835E-10,1.18279687440127E-10
24.87,1.04363297486385E-10,1.17919337863607E-10,1.04363297486748E-10,1.17919337864017E-10
24.93,1.04240982242959E-10,1.1758733038903E-10,1.04240982243321E-10,1.17587330389438E-10
24.99,1.04123035401093E-10,1.17247225171154E-10,1.04123035401455E-10,1.17247225171561E-10
25.05,1.03948299338939E-10,1.1691926656822E-10,1.03948299339299E-10,1.16919266568625E-10
25.11,1.03762642272883E-10,1.16538672633864E-10,1.03762642273242E-10,1.16538672634267E-10
25.17,1.03590090411509E-10,1.16121638854677E-10,1.03590090411867E-10,1.16121638855078E-10
25.23,1.03384775538431E-10,1.15749142663611E-10,1.03384775538787E-10,1.1574914266401E-10
25.29,1.03172908063012E-10,1.15360450985953E-10,1.03172908063367E-10,1.1536045098635E-10
25.35,1.02958856386813E-10,1.14898879618634E-10,1.02958856387167E-10,1.14898879619028E-10
25.41,1.02746988911391E-10,1.14546627785795E-10,1.02746988911743E-10,1.14546627786188E-10
25.47,1.02460858609431E-10,1.14101251905052E-10,1.02460858609781E-10,1.14101251905442E-10
25.53,1.02194386114495E-10,1.13659924895954E-10,1.02194386114843E-10,1.13659924896341E-10
25.59,1.0193009782034E-10,1.13218597886853E-10,1.01930097820686E-10,1.13218597887238E-10
25.65,1.01663625325405E-10,1.12696293444794E-10,1.0166362532575E-10,1.12696293445176E-10
25.71,1.01346916212519E-10,1.12267113050629E-10,1.01346916212861E-10,1.12267113051009E-10
25.77,1.01014917694165E-10,1.11854128143049E-10,1.01014917694506E-10,1.11854128143426E-10
25.83,1.00652340364884E-10,1.11364214674156E-10,1.00652340365222E-10,1.11364214674529E-10
25.89,1.00294131437164E-10,1.1091074105009E-10,1.002941314375E-10,1.10910741050461E-10
25.95,9.98878700922725E-11,1.10428925324485E-10,9.98878700926051E-11,1.10428925324853E-10
26.01,9.94837929481576E-11,1.09975451700409E-10,9.94837929484875E-11,1.09975451700773E-10
26.07,9.90535053946752E-11,1.09505782589736E-10,9.90535053950023E-11,1.09505782590098E-10
26.13,9.86341388450953E-11,1.08947038302807E-10,9.86341388454196E-11,1.08947038303165E-10
26.19,9.8210403893951E-11,1.08517857908605E-10,9.82104038942725E-11,1.08517857908961E-10
26.25,9.7705853513925E-11,1.07995553466495E-10,9.77058535142432E-11,1.07995553466846E-10
26.31,9.72340661456064E-11,1.07509688869213E-10,9.72340661459215E-11,1.07509688869562E-10
26.37,9.6746989371821E-11,1.06983335555446E-10,9.67469893721329E-11,1.06983335555791E-10
26.43,9.62031233777388E-11,1.0642054239684E-10,9.62031233780473E-11,1.06420542397181E-10
26.49,9.56592573836557E-11,1.05898237954711E-10,9.56592573839607E-11,1.05898237955048E-10
26.55,9.51110229880079E-11,1.05420471100704E-10,9.51110229883094E-11,1.05420471101038E-10
26.61,9.45103677736248E-11,1.04796944867362E-10,9.45103677739225E-11,1.04796944867692E-10
26.67,9.38944231537752E-11,1.04238200580384E-10,9.38944231540691E-11,1.0423820058071E-10
26.73,9.32937679393859E-11,1.03659211935159E-10,9.3293767939676E-11,1.03659211935481E-10
26.79,9.26450603078224E-11,1.030356857018E-10,9.26450603081085E-11,1.03035685702118E-10
26.85,9.19985368770359E-11,1.02493136901398E-10,9.1998536877318E-11,1.02493136901712E-10
26.91,9.12974084267323E-11,1.01829121951546E-10,9.12974084270102E-11,1.01829121951856E-10
26.97,9.06072009803279E-11,1.01221791204762E-10,9.06072009806016E-11,1.01221791205067E-10
27.03,8.98580201128449E-11,1.00569922869842E-10,8.9858020113114E-11,1.00569922870143E-10
27.09,8.91284970523835E-11,9.99868853529356E-11,8.91284970526482E-11,9.99868853532327E-11
27.15,8.83400005708428E-11,9.92904794298735E-11,8.8340000571103E-11,9.92904794301659E-11
27.21,8.75886355025687E-11,9.86426599665844E-11,8.75886355028244E-11,9.86426599668724E-11
27.27,8.67499024030671E-11,9.7930058556917E-11,8.67499024033179E-11,9.79300585572002E-11
27.33,8.5948300716832E-11,9.72134082755952E-11,8.59483007170782E-11,9.72134082758737E-11
27.39,8.50615152001486E-11,9.64441226628381E-11,8.50615152003899E-11,9.64441226631116E-11
27.45,8.4172545482681E-11,9.57274723815032E-11,8.41725454829172E-11,9.57274723817717E-11
27.51,8.32398917495965E-11,9.48934048223594E-11,8.32398917498275E-11,9.48934048226228E-11
27.57,8.23006854141661E-11,9.40512395199121E-11,8.23006854143919E-11,9.40512395201702E-11
27.63,8.13527422756084E-11,9.32900516504248E-11,8.1352742275829E-11,9.32900516506778E-11
27.69,8.03217995073813E-11,9.24073976314783E-11,8.03217995075964E-11,9.24073976317257E-11
27.75,7.93126987469568E-11,9.151259699758E-11,7.93126987471665E-11,9.1512596997822E-11
27.81,7.82337035615463E-11,9.05813565188378E-11,7.82337035617503E-11,9.0581356519074E-11
27.87,7.71088401597366E-11,8.95772363504152E-11,7.71088401599348E-11,8.95772363506454E-11
27.93,7.60014503641681E-11,8.85852627969308E-11,7.60014503643607E-11,8.85852627971552E-11
27.99,7.4872218560787E-11,8.75932892434373E-11,7.48722185609739E-11,8.75932892436559E-11
28.05,7.36512503246114E-11,8.6443409695643E-11,7.36512503247922E-11,8.64434096958552E-11
28.11,7.2414992682966E-11,8.53097256344341E-11,7.24149926831408E-11,8.530972563464E-11
28.17,7.11721824389731E-11,8.41072107551911E-11,7.11721824391419E-11,8.41072107553906E-11
28.23,6.98354515614037E-11,8.28277673146149E-11,6.98354515615663E-11,8.28277673148077E-11
28.29,6.84681418728979E-11,8.15159329008393E-11,6.84681418730542E-11,8.15159329010254E-11
28.35,6.705277976721E-11,8.02000496154047E-11,6.70527797673599E-11,8.0200049615584E-11
28.41,6.56374176615157E-11,7.87950911536902E-11,6.56374176616593E-11,7.87950911538626E-11
28.47,6.41761873394192E-11,7.73293996172349E-11,6.41761873395565E-11,7.73293996174003E-11
28.53,6.26406941907703E-11,7.57260464447131E-11,6.26406941909011E-11,7.57260464448712E-11
28.59,6.10571486249375E-11,7.40619601974482E-11,6.10571486250617E-11,7.40619601975989E-11
28.65,5.94037086341126E-11,7.2341189747088E-11,5.94037086342303E-11,7.23411897472313E-11
28.71,5.77022162261027E-11,7.05475396070371E-11,5.77022162262137E-11,7.05475396071728E-11
28.77,5.59810660110572E-11,6.85959834726714E-11,5.59810660111617E-11,6.85959834727993E-11
28.83,5.41812845678947E-11,6.65755965202607E-11,5.41812845679926E-11,6.6575596520381E-11
28.89,5.23312665067646E-11,6.44863787498044E-11,5.23312665068559E-11,6.44863787499169E-11
28.95,5.04091698198584E-11,6.22675970865698E-11,5.04091698199431E-11,6.22675970866745E-11
29.01,4.84608627235717E-11,5.99435447604478E-11,4.846086272365E-11,5.99435447605447E-11
29.07,4.64230033952605E-11,5.75304172580319E-11,4.64230033953324E-11,5.75304172581209E-11
29.13,4.43261706458551E-11,5.49634326329393E-11,4.43261706459206E-11,5.49634326330205E-11
29.19,4.21376014636422E-11,5.22466397568168E-11,4.21376014637014E-11,5.22466397568902E-11
29.25,3.98594800494014E-11,4.94083807312043E-11,3.98594800494543E-11,4.94083807312699E-11
29.31,3.75267536156247E-11,4.64041179679621E-11,3.75267536156716E-11,4.64041179680201E-11
29.37,3.51088433513791E-11,4.32540958253321E-11,3.51088433514202E-11,4.32540958253827E-11
29.43,3.25860914496353E-11,3.99097278435247E-11,3.25860914496707E-11,3.99097278435681E-11
29.49,2.99825241189812E-11,3.63872095091326E-11,2.99825241190112E-11,3.6387209509169E-11
29.55,2.73134307648811E-11,3.26743942072059E-11,2.7313430764906E-11,3.26743942072357E-11
29.61,2.45416799740583E-11,2.87226954779532E-11,2.45416799740784E-11,2.87226954779766E-11
29.67,2.16825611519768E-11,2.46697749574367E-11,2.16825611519925E-11,2.46697749574545E-11
29.73,1.86792850783305E-11,2.03415311647455E-11,1.86792850783422E-11,2.03415311647582E-11
29.79,1.56301407882601E-11,1.58391858911035E-11,1.56301407882683E-11,1.58391858911117E-11
29.85,1.39723323956334E-11,1.06971188968755E-11,1.39723323956399E-11,1.06971188968805E-11
29.91,9.14089915362961E-12,5.69272529998279E-12,9.1408991536324E-12,5.69272529998452E-12
29.97,0,0,0,0
